id,name,short,long,confidence,match_confidence
45780,Paul McDonald,American singer-songwriter,"Paul McDonald is an American singer-songwriter from Huntsville, Alabama, who as of 2011, resides in Nashville, Tennessee. McDonald placed 8th on the tenth season of American Idol and since 2005, he has been the lead singer of the band Hightide Blues, renamed The Grand Magnolias in 2010.",99.9925765991211,55.0
6531,Jonathan Goldsmith,American character actor,"Jonathan Goldsmith is an American character actor. He began his career on the New York stage, then started a career in film and television. He appeared in several TV shows from the 1960s to the 1990s. ",99.99137115478516,100.0
86934,Boyd K. Packer,American religious leader,"Boyd Kenneth Packer was an American religious leader and former educator, who served as president of the Quorum of the Twelve Apostles of The Church of Jesus Christ of Latter-day Saints from 2008 until his death. ",99.38516235351562,99.0
86934,Edward Stettinius Jr.,Former United States Secretary of State,"Edward Reilly Stettinius Jr. was an American businessman who served as United States Secretary of State under Presidents Franklin D. Roosevelt and Harry S. Truman from 1944 to 1945, and as U.S. Ambassador to the United Nations from 1945 to 1946.",99.98152923583984,72.0
26187,Nicolás López,Uruguayan footballer,"Nicolás ""Nico"" Federico López Alonso is a Uruguayan professional footballer who plays as a forward for Liga MX club Tigres UANL. He is popularly known by his nickname ""Diente"".",99.99970245361328,97.0
40351,Boyd Dowler,Football player,"Boyd Hamilton Dowler is a former professional football player, a wide receiver in the National Football League. He played 12 seasons from 1959 to 1971, 11 with the Green Bay Packers and one with the Washington Redskins.
",99.94216918945312,76.0
28930,Ilhan Omar,U.S. Representative,Ilhan Abdullahi Omar is an American politician serving as the U.S. Representative for Minnesota's 5th congressional district since 2019. She is a member of the Democratic–Farmer–Labor Party. ,99.99933624267578,100.0
20815,Barack Obama,44th U.S. President,"Barack Hussein Obama II is an American politician and attorney who served as the 44th president of the United States from 2009 to 2017. A member of the Democratic Party, Obama was the first African-American president of the United States. ",99.9980239868164,77.0
61549,Jackie Gleason,American actor,"John Herbert Gleason was an American actor, comedian, writer, composer, and conductor known affectionately as ""The Great One."" Developing a style and characters from growing up in Brooklyn, New York, he was known for his brash visual and verbal comedy, exemplified by his city-bus-driver Ralph Kramden character in the television series The Honeymooners. ",99.55860900878906,98.0
32081,Madison Pettis,American actress,"Madison Michelle Pettis is an American actress. She is known for her roles as Sophie Martinez on the Disney Channel comedy series Cory in the House, as Peyton Kelly in the 2007 film The Game Plan, and as Allie Brooks in the 2011 Canadian comedy series Life with Boys.",99.99565887451172,82.0
6927,Ginni Rometty,American business executive,"Virginia Marie ""Ginni"" Rometty is an American business executive who served as executive chairman of IBM after stepping down as CEO on April 1, 2020. ",99.98715209960938,69.0
53068,Josh Gad,American actor,"Joshua Ilan Gad is an American actor and singer. He is known for voicing Olaf in the Frozen franchise, playing Elder Arnold Cunningham in the Broadway musical The Book of Mormon, and LeFou in the live-action adaptation of Disney's Beauty and the Beast. ",99.9972686767578,88.0
46790,Vidas Blekaitis,Lithuanian strongman,"Vidas Blekaitis is a Lithuanian strongman. As of 2007, Blekaitis was ranked World No. 4 by the International Federation of Strength Athletes. He placed 4th in the 2009 Arnold Strongman Classic. ",99.8793487548828,76.0
16927,Scobie Breasley,Australian jockey,"Arthur Edward ""Scobie"" Breasley was an Australian jockey. He won the Caulfield Cup in Melbourne five times: 1942-45 consecutively on Tranquil Star, Skipton, Counsel and St Fairy; then on Peshawar in 1952. ",99.87367248535156,99.0
31029,Bear Grylls,British adventurer,"Edward Michael ""Bear"" Grylls OBE is a British adventurer, writer, television presenter and businessman. Grylls first drew attention after embarking on a number of adventures, and then became widely known for his television series Man vs. Wild. ",99.99840545654295,100.0
54083,Scotty Lago,American snowboarder,Scotty Lago is an American snowboarder. He is the 2004 world quarterpipe champion and winner of a bronze medal at the 2010 Winter Olympics.,99.99984741210938,63.0
54083,Yogeshwar Dutt,Indian wrestler,"Yogeshwar Dutt is an Indian freestyle wrestler. At the 2012 Summer Olympics, he won the bronze medal in the 60 kg category. He was awarded the Padma Shri by the Government of India in 2013. He won a gold medal at the 2014 Commonwealth Games.",97.16403198242188,83.0
23501,Ilhan Omar,U.S. Representative,Ilhan Abdullahi Omar is an American politician serving as the U.S. Representative for Minnesota's 5th congressional district since 2019. She is a member of the Democratic–Farmer–Labor Party. ,99.99700164794922,87.0
37542,Cedric Maxwell,American basketball player,"Cedric Bryan Maxwell is an American retired professional basketball player now in radio broadcasting. Nicknamed ""Cornbread"", he played 11 seasons in the National Basketball Association, and played a key role in two championships with the Boston Celtics.
",99.98748779296876,81.0
98357,Melania Trump,Former First Lady of the United States,"Melania Trump is a Slovene-American former model and businesswoman. She was the first lady of the United States from 2017 to 2021, during the presidency of her husband, Donald Trump.
",99.98063659667967,87.0
98357,Donald Trump,45th U.S. President,"Donald John Trump is an American media personality, businessman, and politician who served as the 45th president of the United States from 2017 to 2021.
",99.99726104736328,78.0
98357,Victoria Silvstedt,Swedish model,"Karin Victoria Silvstedt is a Swedish model, actress, singer, and television personality.",99.98959350585938,100.0
91526,Luke Morley,,,99.91407012939452,82.0
75418,Arsen Grigoryan,Musical artist,"Arsen Grigoryan, is a Syrian-born Armenian traditional songs performer. He was born in 1968 in the city of Qamishli at the northeast of Syria.
Grigoryan moved to Yerevan in 1987 to pursue his studies in the Komitas State Conservatory of Yerevan. Since then, he has lived in Armenia. In 2014, he was awarded with the title of Honored Artist of Armenia.",99.99944305419922,56.0
13764,Adolf Hitler,,"Adolf Hitler was an Austrian-born German politician who was the dictator of Germany from 1933 to 1945. He rose to power as the leader of the Nazi Party, becoming Chancellor in 1933 and then Führer in 1934. ",98.909912109375,55.0
12876,Tony Sirico,American actor,"Gennaro Anthony Sirico Jr. is an American actor best known for his role as Peter Paul ""Paulie Walnuts"" Gualtieri in The Sopranos. He has also made numerous appearances in the films of Woody Allen.",99.99723052978516,100.0
27391,Adolf Hitler,,"Adolf Hitler was an Austrian-born German politician who was the dictator of Germany from 1933 to 1945. He rose to power as the leader of the Nazi Party, becoming Chancellor in 1933 and then Führer in 1934. ",98.47306823730467,93.0
79084,Roger Rees,Actor,"Roger Rees was a Welsh actor and director, widely known for his stage work. He won an Olivier Award and a Tony Award for his performance as the lead in The Life and Adventures of Nicholas Nickleby. ",99.96745300292967,86.0
7398,Adolf Hitler,,"Adolf Hitler was an Austrian-born German politician who was the dictator of Germany from 1933 to 1945. He rose to power as the leader of the Nazi Party, becoming Chancellor in 1933 and then Führer in 1934. ",98.89588165283205,98.0
19386,Eleanor Holmes Norton,Delegate to United States House of Representatives,"Eleanor Holmes Norton is an American politician serving as a non-voting Delegate to the United States House of Representatives, representing the District of Columbia. ",99.98970794677734,67.0
19386,Judy Chu,U.S. Representative,Judy May Chu is an American politician serving as the U.S. Representative for California's 27th congressional district since 2013. ,99.99087524414062,96.0
19386,Nita Lowey,U.S. Representative,"Nita Sue Melnikoff Lowey is an American politician who formerly served as a U.S. Representative from New York from 1989 until 2021. She is a member of the Democratic Party. Lowey also served as co-Dean of the New York Congressional Delegation, along with former U.S. Representative Eliot Engel. ",99.99901580810548,100.0
19386,Ann Kirkpatrick,U.S. Representative,Ann Leila Kirkpatrick is an American politician serving as the U.S. Representative from Arizona's 2nd congressional district since 2019. ,99.99378204345705,70.0
19386,Annie Kuster,U.S. Representative,"Ann L. McLane Kuster is an American politician, author and attorney serving as the U.S. Representative for New Hampshire's 2nd congressional district since 2013. ",99.9931869506836,99.0
59062,Evan Peters,American actor,"Evan Thomas Peters is an American actor, best known for his multiple roles on the FX anthology series American Horror Story, Stan Bowes in the first season of the FX drama series Pose, and Quicksilver in the X-Men film series and Marvel Studios miniseries WandaVision.
",99.9994659423828,95.0
